,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,Y
31,0.10349523350095868,0.9482473518949014,0.3079243252300369,0.6554745479081393,0.33142305535249605,0.31114302758944234,0.8299253324550023,0.7968870877112514,0.7539001286379308,0.6393473136299226,0.77342843467493,0.8080782131083096,0.04797972040200815,0.5046535397933793,0.07314924013158752,0.6600385680345657,0.9200052245904309,0.3159985986818936,0.48426420140264614,0.6558875060037026,0.10665408877319327,0.9291610029969125,0.6100348622721032,0.33704278977403,0.45827374864802684,0.016102997028222044,0.938409239364534,0.01178148831489878,0.7479144302315255,0.7282693099671711,1
32,0.37965041074596784,0.07430187495928786,0.22361769398848907,0.6997002705074765,0.16203947071924762,0.694527156510143,0.35215733601975663,0.3581190571789956,0.6438336401737074,0.40332622587351374,0.9910579785724575,0.45725729246497293,0.10849262039106888,0.24496942425850954,0.543621857105957,0.8257620550513386,0.5293508157739251,0.18724408660405667,0.4154354514009043,0.6058813240413724,0.37835039563203265,0.057033211232380254,0.1444370287544796,0.129547691763919,0.8345745615918614,0.5202150207085546,0.7497064008364996,0.9903778728078307,0.6193929444379361,0.6262170544225023,0
33,0.5881326875970918,0.03388599985899865,0.8691852615826623,0.5879427346596999,0.5912042864949993,0.676017141263069,0.06345940518003801,0.6360751428443481,0.46949159307609845,0.7489939270268112,0.25949792985067266,0.1231037151508575,0.9583571651789804,0.9120450304509115,0.49280388488650384,0.796339963938106,0.21023067323958,0.3964519309076564,0.41271437715199966,0.8998086523555607,0.18378564320909385,0.47371263112458994,0.06357510558313839,0.2224018623722569,0.7215557620788715,0.7264548206578085,0.10809533665066151,0.8253696777907041,0.3592002032946997,0.34833176708138314,0
34,0.1669604418165067,0.7705046609210738,0.4093598683104187,0.41656595611424463,0.9603705324730986,0.2582556401343171,0.7011222532673622,0.6465600114382289,0.2525255440430273,0.14113404129399687,0.3654589549711613,0.9924177982420513,0.13027516952157658,0.29853856103022414,0.4229535147938426,0.8116142892130529,0.10054952869173894,0.7490648210567824,0.13788118046386844,0.8130696624095148,0.7968972811615187,0.9969585079080906,0.32851611833124206,0.6081799555777639,0.39206327651750816,0.38821143462396923,0.2100970785573152,0.7247538479005223,0.6842479733807614,0.12924560790752182,1
35,0.37231215678814034,0.2297555132803646,0.3952782770531058,0.973171109537831,0.2020739017583827,0.1900889233765548,0.27188810594639423,0.18500535486717817,0.4713365730499449,0.04282627552982321,0.16508349002373002,0.34302914358358194,0.221125321450922,0.3337306271036242,0.036293961875069836,0.03284701911281285,0.3040902995662985,0.1885537006817728,0.7740676197204707,0.5486060264902652,0.7632223239537411,0.6889835548705997,0.5383609477327114,0.5289479996377116,0.30549657567323507,0.6119487783433948,0.9788533407758983,0.8949929154315339,0.9645955868339037,0.6294498057342829,1
36,0.9513265069382932,0.5334029702522669,0.1345613816895992,0.24448188789799785,0.6310039183271214,0.42721877295040434,0.7196573054039787,0.7682479907839573,0.8058167351206663,0.8108200689174778,0.048102350125315385,0.9686778174681087,0.8845851970617201,0.32773234504083837,0.041667170279625854,0.21144585172057806,0.5806713018983143,0.2825380173163595,0.7735412516053727,0.006548312948357338,0.8697708423508205,0.6984575388892998,0.04276712336798105,0.6832799355083153,0.76713387955751,0.3744683909052333,0.9151817629458688,0.5415515303622435,0.4988349086137934,0.2858076409200325,1
37,0.12593792192803288,0.3102981911795243,0.17890638793489855,0.6356137849697393,0.7915472041644603,0.1649449189540627,0.556500231922092,0.5913290181703499,0.9379530083329589,0.6030954952009275,0.3900179893787469,0.5929018914290243,0.8404049321323239,0.6487987038076676,0.7628105489340502,0.6815103005056964,0.09632752685932633,0.29506808849798916,0.46275547733730793,0.9101548019078588,0.7738239686858271,0.2820693265649832,0.024926505212778505,0.9314089177124453,0.6645381917104319,0.4259850112533169,0.8807525018899716,0.9139062138256444,0.18253458051957672,0.10951639225991927,1
38,0.8703944685721476,0.36142140004823786,0.7912857332396671,0.8689598785424207,0.9775775640875037,0.3393303115855928,0.27381494942207185,0.16934160232033613,0.8702355805525397,0.5482176383026605,0.9034437097994548,0.020672277585874865,0.4953140661535803,0.3094313821937116,0.922318169612226,0.7157185748698122,0.39563873094164015,0.1299625393885343,0.7345785567677537,0.7233106851962469,0.07874316271263493,0.5465119639597426,0.658452103053487,0.2532795431146554,0.9216673742507042,0.42437147063921665,0.28113365045631755,0.03986343927791913,0.14449519851027537,0.09117338975872358,1
39,0.5625465146247683,0.8231782083493168,0.868135826982918,0.8234904939558888,0.5247360909184408,0.03714814998178373,0.22761434765390298,0.9436841331372473,0.49795957768771304,0.25428231762929676,0.05317957373040483,0.2760637418569486,0.8015000492103912,0.97108878865842,0.2976868185921049,0.2772150153743599,0.2393900252132004,0.8811054503770962,0.574239344096793,0.8801140041872637,0.7066029487254348,0.5025267548107313,0.7228982921228594,0.9947958205665688,0.09275108835657486,0.47851932304114997,0.6584322023642255,0.5808460702378405,0.47447822919181104,0.5718337720213494,1
40,0.12942954634928372,0.4963616291467121,0.17016792546292403,0.1505747870651467,0.18760712486785713,0.4912923381265629,0.5366674918308557,0.7536920290581055,0.5284604495778857,0.7254846207027048,0.9973659549809439,0.5335206478532386,0.27183116215346537,0.6832548994336968,0.9414443569234925,0.7206440624584814,0.25047051888877403,0.6649140309197494,0.04132682143597466,0.019460904898696674,0.09624787102948751,0.7217976987481268,0.407224654624495,0.6390376021946772,0.6280854182895803,0.6981569782088922,0.054259771401843904,0.18096058542970916,0.2155584904778033,0.1866691422356732,0
41,0.29372599745346895,0.730166930632866,0.3246431811725071,0.8825301723793153,0.037861369715362136,0.5108180018000095,0.54566580284918,0.6068956479150259,0.5912615822639635,0.20497804447259738,0.3297958257387712,0.9630616918186429,0.8863868217893008,0.63572097883683,0.8821985605663101,0.3108911836491174,0.458024524484515,0.15084560915325007,0.30613399362502336,0.2633101452644657,0.48410838488422947,0.969078556668129,0.9847882460231774,0.7136513009307124,0.4312818528046686,0.5830178196234385,0.5935554520221186,0.8393518331839909,0.17545297987328767,0.18751277508117148,1
42,0.8037617254119919,0.8516919390621339,0.3961240688973021,0.5521982919127835,0.9161432359102096,0.09826091989846053,0.25156608172750905,0.1569720155338049,0.6450295204014547,0.3878502992203071,0.5103367821240284,0.3508522589071663,0.8985897682864071,0.7999096677199135,0.725279114471631,0.9228445114693403,0.29913616523157094,0.1894238479152771,0.4630516510547378,0.20237424055447084,0.7863807522779073,0.6931768944984397,0.033244260563396355,0.6115210792496437,0.32396977251953596,0.9577035851730096,0.5470455118943349,0.3254938857835794,0.5140896361781735,0.015382110313442832,1
43,0.8142246748040279,0.4720683892737011,0.0307768466704057,0.0384543044589446,0.5679271979857186,0.0017468461923609846,0.23116495861347486,0.534681021041567,0.5652263374280192,0.18527533239408134,0.9839400564572142,0.14012474688972443,0.8819173416997362,0.7683027619789121,0.8909957435244609,0.7705569014880223,0.3148322448543591,0.7772706823113764,0.10412874403821182,0.593677801504109,0.21434025023325642,0.0486274707744373,0.025942108647054818,0.7151430839433021,0.37039976187403245,0.22577970930821167,0.38277442311211907,0.8627323549390195,0.7747834150997386,0.8841005690427393,0
44,0.6033211439315284,0.6361143758583105,0.07329927714539519,0.060881606550067247,0.7297787150147654,0.5390376026343134,0.8736553577379266,0.9877922444741922,0.6724512568743958,0.8964045162333518,0.25776868842395295,0.0523599573157385,0.8954098117329111,0.871251115917464,0.5035254901273558,0.6792960916438604,0.7636146714370874,0.7241680108468507,0.6330377143817115,0.8061496645450003,0.2526448425519091,0.3987367170823841,0.2565499146839978,0.9039724404884206,0.962155325975753,0.3247999151148222,0.26972762517881876,0.4335840424640798,0.7659778522247681,0.8666724569452317,0
45,0.18844700058551966,0.07955817683674982,0.838935278025624,0.6370249198554002,0.12590826050345094,0.18506703173087335,0.6464141694118601,0.1273017999809416,0.8712035049610097,0.02356325130973491,0.4732812522361656,0.5655916049843452,0.5244819294411643,0.7934848731111885,0.18539525901771114,0.4630849000792636,0.5612938459862699,0.33706793242769406,0.5910266745064068,0.37154626276095826,0.9066886610172648,0.5143013896962946,0.281330729911226,0.6628922433492521,0.5135477596487078,0.8959107606790812,0.25110292879028606,0.10916782130509828,0.6927395195475445,0.6637078841654078,0
46,0.35536736837684735,0.035228168678409166,0.2016830097213459,0.5916469773578459,0.5443406967887467,0.6507719918506613,0.14159812957290085,0.25992588188686716,0.9831390622048674,0.3127586615987926,0.8548829756560247,0.9472021024696796,0.5033606484496085,0.5808681085617242,0.5584582340171647,0.2295750947700328,0.562506777518779,0.45630396053320754,0.6350116623301989,0.6774412269616966,0.506309194934224,0.6930145651067057,0.04260449613004713,0.0119939557732901,0.47590761089787337,0.5422424973502431,0.8866139846368016,0.7317043383286526,0.5471406673393646,0.8800731253362932,1
47,0.6352348867140523,0.8155650086709854,0.04203189276644459,0.977958524594161,0.7636738184592615,0.11520697003921954,0.19707031603095737,0.17309600442536655,0.3902756311121187,0.09749661012974808,0.6333259191564476,0.6147910086899514,0.6489389141775898,0.2931838021863288,0.41762041480552026,0.46800879283995345,0.7925732381016374,0.47555082067532894,0.23730428454913588,0.7226812459134345,0.44245819617317794,0.70844624049095,0.19317547834505888,0.023278350374302148,0.05207514579402861,0.014314473735097866,0.32038206146395176,0.3788595077277166,0.04294546072800287,0.5315719292286939,1
48,0.272088512558453,0.01365383060207126,0.0077468321778536575,0.1426274195058791,0.05437828721673521,0.4482101069500233,0.6516294403179871,0.7366107508459538,0.8859501975833706,0.36787782905586175,0.2652534787842741,0.4430604172607103,0.5125072718051015,0.8942787775312246,0.8922593176460248,0.09098748892965003,0.5177800191984844,0.8208531717375438,0.15160038320437175,0.7428288524651496,0.780262420173161,0.32950402721595584,0.19198762547802162,0.4246691814483615,0.6181510385680099,0.30145558842330544,0.8805181234465097,0.82607875092736,0.18222405684192056,0.2639176613142734,1
49,0.7739356855388266,0.45546688762834053,0.7148980507048093,0.4280228031825898,0.07805209823602555,0.6880669444561084,0.3914398055129432,0.6129560410152823,0.9564761634926364,0.9440570418934242,0.07262852258926611,0.5191449236318645,0.9231203881479838,0.7897893693631316,0.42384717830432783,0.8833326384164264,0.07115831182149235,0.25774705689604405,0.44067408246770146,0.139369766555704,0.9169850224965758,0.194744853564789,0.8876239089238215,0.5604056663713751,0.26750823004226365,0.47683761467399677,0.2687001353792161,0.372811228766192,0.9263915283528381,0.3878588926082872,1
